year,age,males[M],females[M],birth_rate[/y],birth_ratio,male_deathrate[/y],female_deathrate[/y],births[M/y],male_births[M/y],female_births[M/y],male_deaths[M/y],female_deaths[M/y],immigrants[M/y],male_change[pu],female_change[pu]
2064,52.0,2.291017,2.329232,0.0,0.0,0.00845,0.004856,0.0,0.0,0.0,0.019359,0.011311,0.0,1.419,1.411
2064,53.0,2.30008,2.347501,0.0,0.0,0.009169,0.005269,0.0,0.0,0.0,0.021089,0.012369,0.0,1.406,1.398
2064,54.0,2.325146,2.381828,0.0,0.0,0.009887,0.005682,0.0,0.0,0.0,0.022989,0.013534,0.0,1.406,1.396
2064,55.0,2.341881,2.408589,0.0,0.0,0.01061,0.006098,0.0,0.0,0.0,0.024847,0.014688,0.0,1.4,1.387
2064,56.0,2.361228,2.442012,0.0,0.0,0.011634,0.006694,0.0,0.0,0.0,0.027471,0.016347,0.0,1.423,1.412
2064,57.0,2.334446,2.420969,0.0,0.0,0.012655,0.00729,0.0,0.0,0.0,0.029542,0.017649,0.0,1.449,1.435
2064,58.0,2.272087,2.36645,0.0,0.0,0.013678,0.007888,0.0,0.0,0.0,0.031078,0.018667,0.0,1.438,1.423
2064,59.0,2.244613,2.347742,0.0,0.0,0.014704,0.00849,0.0,0.0,0.0,0.033005,0.019932,0.0,1.436,1.418
2064,60.0,2.226267,2.340445,0.0,0.0,0.01573,0.009093,0.0,0.0,0.0,0.035019,0.021282,0.0,1.46,1.438
2064,61.0,2.17447,2.301353,0.0,0.0,0.016897,0.009881,0.0,0.0,0.0,0.036742,0.02274,0.0,1.442,1.397
2064,62.0,2.164122,2.340192,0.0,0.0,0.018051,0.010681,0.0,0.0,0.0,0.039065,0.024996,0.0,1.401,1.36
2064,63.0,2.217442,2.429954,0.0,0.0,0.019196,0.011495,0.0,0.0,0.0,0.042566,0.027932,0.0,1.476,1.445
2064,64.0,2.138261,2.346118,0.0,0.0,0.020326,0.012319,0.0,0.0,0.0,0.043462,0.028902,0.0,1.505,1.466
2064,65.0,2.042464,2.254424,0.0,0.0,0.021444,0.013156,0.0,0.0,0.0,0.043799,0.029659,0.0,1.542,1.499
2064,66.0,1.930999,2.142913,0.0,0.0,0.023427,0.014569,0.0,0.0,0.0,0.045238,0.03122,0.0,1.551,1.501
2064,67.0,1.845855,2.063256,0.0,0.0,0.025372,0.015997,0.0,0.0,0.0,0.046833,0.033006,0.0,1.544,1.485
2064,68.0,1.795991,2.029663,0.0,0.0,0.027291,0.01745,0.0,0.0,0.0,0.049014,0.035418,0.0,1.562,1.491
2064,69.0,1.741454,1.996347,0.0,0.0,0.029197,0.018935,0.0,0.0,0.0,0.050845,0.037801,0.0,1.576,1.495
2064,70.0,1.68896,1.965646,0.0,0.0,0.031068,0.020439,0.0,0.0,0.0,0.052473,0.040176,0.0,1.579,1.49
2064,71.0,1.65034,1.949165,0.0,0.0,0.034737,0.023189,0.0,0.0,0.0,0.057328,0.045199,0.0,1.597,1.498
2064,72.0,1.602101,1.923291,0.0,0.0,0.038336,0.025973,0.0,0.0,0.0,0.061418,0.049954,0.0,1.598,1.495
2064,73.0,1.565887,1.904848,0.0,0.0,0.041897,0.028815,0.0,0.0,0.0,0.065606,0.054888,0.0,1.651,1.534
2064,74.0,1.488659,1.839598,0.0,0.0,0.045452,0.03174,0.0,0.0,0.0,0.067663,0.058389,0.0,1.723,1.586
2064,75.0,1.378801,1.733742,0.0,0.0,0.048947,0.034714,0.0,0.0,0.0,0.067488,0.060185,0.0,1.756,1.603
2064,76.0,1.288344,1.645781,0.0,0.0,0.055164,0.039573,0.0,0.0,0.0,0.07107,0.065128,0.0,1.802,1.632
2064,77.0,1.199669,1.557388,0.0,0.0,0.061337,0.044512,0.0,0.0,0.0,0.073584,0.069322,0.0,1.822,1.635
2064,78.0,1.132982,1.494532,0.0,0.0,0.067467,0.049535,0.0,0.0,0.0,0.076439,0.074032,0.0,1.916,1.699
2064,79.0,1.037907,1.395724,0.0,0.0,0.073544,0.054639,0.0,0.0,0.0,0.076332,0.076261,0.0,2.008,1.752
2064,80.0,0.940381,1.292831,0.0,0.0,0.079561,0.05982,0.0,0.0,0.0,0.074818,0.077337,0.0,2.053,1.758
2064,81.0,0.869947,1.226556,0.0,0.0,0.090996,0.069251,0.0,0.0,0.0,0.079162,0.08494,0.0,2.195,1.85
2064,82.0,0.774447,1.119908,0.0,0.0,0.102362,0.078861,0.0,0.0,0.0,0.079274,0.088317,0.0,2.29,1.897
2064,83.0,0.695581,1.029249,0.0,0.0,0.113627,0.088633,0.0,0.0,0.0,0.079037,0.091225,0.0,2.489,2.013
2064,84.0,0.603774,0.918606,0.0,0.0,0.124745,0.098535,0.0,0.0,0.0,0.075318,0.090515,0.0,2.8,2.197
2064,85.0,0.501308,0.787367,0.0,0.0,0.135741,0.108593,0.0,0.0,0.0,0.068048,0.085503,0.0,3.056,2.309
2064,86.0,0.424629,0.68992,0.0,0.0,0.141294,0.114687,0.0,0.0,0.0,0.059998,0.079125,0.0,3.454,2.525
2064,87.0,0.354196,0.592588,0.0,0.0,0.146776,0.120903,0.0,0.0,0.0,0.051987,0.071646,0.0,3.901,2.745
2064,88.0,0.296175,0.509998,0.0,0.0,0.15209,0.127166,0.0,0.0,0.0,0.045045,0.064854,0.0,4.324,2.94
2064,89.0,0.254172,0.448236,0.0,0.0,0.157332,0.133558,0.0,0.0,0.0,0.039989,0.059866,0.0,5.03,3.288
2064,90.0,0.210089,0.381682,0.0,0.0,0.162431,0.140027,0.0,0.0,0.0,0.034125,0.053446,0.0,5.578,3.495
2064,91.0,0.181714,0.340004,0.0,0.0,0.196881,0.172099,0.0,0.0,0.0,0.035776,0.058514,0.0,6.191,3.767
2064,92.0,0.153299,0.294504,0.0,0.0,0.230781,0.204593,0.0,0.0,0.0,0.035378,0.060253,0.0,7.019,4.125
2064,93.0,0.126393,0.249643,0.0,0.0,0.264022,0.23743,0.0,0.0,0.0,0.033371,0.059273,0.0,9.08,5.119
2064,94.0,0.091295,0.186151,0.0,0.0,0.296526,0.270553,0.0,0.0,0.0,0.027071,0.050364,0.0,12.304,6.544
2064,95.0,0.062393,0.132208,0.0,0.0,0.071016,0.070816,0.0,0.0,0.0,0.004431,0.009362,0.0,17.323,8.717
2064,96.0,0.056975,0.120694,0.0,0.0,0.076445,0.076205,0.0,0.0,0.0,0.004355,0.009197,0.0,18.225,9.126
2064,97.0,0.053562,0.113446,0.0,0.0,0.08275,0.082501,0.0,0.0,0.0,0.004432,0.009359,0.0,18.991,9.491
2064,98.0,0.050886,0.107632,0.0,0.0,0.09024,0.089919,0.0,0.0,0.0,0.004592,0.009678,0.0,19.608,9.762
2064,99.0,0.048758,0.103262,0.0,0.0,0.099191,0.098793,0.0,0.0,0.0,0.004836,0.010202,0.0,21.026,10.448
2064,100.0,0.044931,0.095166,0.0,0.0,0.110113,0.109634,0.0,0.0,0.0,0.004947,0.010433,0.0,23.031,11.425
2064,101.0,0.040375,0.08535,0.0,0.0,0.123705,0.123134,0.0,0.0,0.0,0.004995,0.010509,0.0,25.545,12.633
2064,102.0,0.035689,0.075332,0.0,0.0,0.141206,0.14041,0.0,0.0,0.0,0.00504,0.010577,0.0,28.433,13.998
2064,103.0,0.031282,0.066035,0.0,0.0,0.164424,0.163363,0.0,0.0,0.0,0.005144,0.010788,0.0,33.068,16.219
2064,104.0,0.026059,0.05499,0.0,0.0,0.196779,0.195261,0.0,0.0,0.0,0.005128,0.010737,0.0,39.616,19.311
2064,105.0,0.020803,0.043965,0.0,0.0,0.244987,0.242613,0.0,0.0,0.0,0.005096,0.010666,0.0,48.526,23.519
2064,106.0,0.015882,0.03362,0.0,0.0,0.324394,0.320364,0.0,0.0,0.0,0.005152,0.010771,0.0,64.921,31.22
2064,107.0,0.010572,0.022501,0.0,0.0,0.48028,0.471375,0.0,0.0,0.0,0.005078,0.010606,0.0,96.521,46.011
2064,108.0,0.005441,0.011748,0.0,0.0,0.924113,0.891606,0.0,0.0,0.0,0.005028,0.010475,0.0,185.917,86.883
2064,109.0,0.00041,0.001262,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.00041,0.001262,0.0,2513.593,816.69
2065,0.0,1.38276,1.425353,0.0,0.0,0.003049,0.002541,0.0,0.0,0.0,0.004216,0.003622,0.0,1.713,1.69
2065,1.0,1.386492,1.431688,0.0,0.0,0.002531,0.001978,0.0,0.0,0.0,0.003509,0.002832,0.0,1.71,1.69
2065,2.0,1.391923,1.435799,0.0,0.0,0.001976,0.001453,0.0,0.0,0.0,0.00275,0.002086,0.0,1.715,1.685
2065,3.0,1.392121,1.443641,0.0,0.0,0.001388,0.000964,0.0,0.0,0.0,0.001932,0.001392,0.0,1.706,1.687
2065,4.0,1.400084,1.44719,0.0,0.0,0.000769,0.000506,0.0,0.0,0.0,0.001077,0.000732,0.0,1.708,1.679
2065,5.0,1.403941,1.456376,0.0,0.0,0.000122,7.7e-05,0.0,0.0,0.0,0.000171,0.000112,0.0,1.705,1.683
2065,6.0,1.409693,1.45922,0.0,0.0,0.00015,8.9e-05,0.0,0.0,0.0,0.000211,0.00013,0.0,1.702,1.676
2065,7.0,1.415407,1.467021,0.0,0.0,0.000177,0.000101,0.0,0.0,0.0,0.000251,0.000148,0.0,1.701,1.678
2065,8.0,1.420092,1.469838,0.0,0.0,0.000206,0.000112,0.0,0.0,0.0,0.000293,0.000165,0.0,1.698,1.674
2065,9.0,1.424722,1.475616,0.0,0.0,0.000235,0.000122,0.0,0.0,0.0,0.000335,0.00018,0.0,1.692,1.673
2065,10.0,1.432296,1.479388,0.00019100399636471185,0.97,0.000265,0.000132,0.000283,0.0,0.0,0.00038,0.000195,0.0,1.696,1.669
2065,11.0,1.433871,1.485133,0.00043835417165701386,0.97,0.000374,0.000182,0.000651,0.0,0.0,0.000536,0.00027,0.0,1.688,1.668
2065,12.0,1.441232,1.489799,0.0006857043469493159,0.97,0.000485,0.000229,0.001022,0.001,0.001,0.000699,0.000341,0.0,1.688,1.662
2065,13.0,1.44545,1.497375,0.0009340095422234409,0.97,0.000598,0.000275,0.001399,0.001,0.001,0.000864,0.000412,0.0,1.683,1.66
2065,14.0,1.452453,1.503872,0.0011813597175157429,0.97,0.000712,0.000319,0.001777,0.001,0.001,0.001034,0.00048,0.0,1.676,1.653
2065,15.0,1.462241,1.514261,0.001428709892808045,0.97,0.000827,0.000361,0.002163,0.001,0.001,0.001209,0.000547,0.0,1.67,1.646
2065,16.0,1.472831,1.526566,0.013109559290492005,0.97,0.000972,0.000414,0.020013,0.01,0.01,0.001432,0.000632,0.0,1.666,1.643
2065,17.0,1.483188,1.536791,0.02478945366819413,0.97,0.001118,0.000465,0.038096,0.019,0.019,0.001658,0.000715,0.0,1.662,1.636
2065,18.0,1.510835,1.568413,0.03646934804589626,0.97,0.001271,0.000517,0.057199,0.028,0.029,0.00192,0.000811,0.037037,1.648,1.623
2065,19.0,1.540165,1.599927,0.0481492424235984,0.97,0.001424,0.000566,0.077035,0.038,0.039,0.002193,0.000906,0.037037,1.634,1.608
2065,20.0,1.5711570000000001,1.634311,0.05983009182128236,0.97,0.001573,0.000612,0.097781,0.048,0.05,0.002471,0.001,0.037037,1.617,1.597
2065,21.0,1.605778,1.666604,0.06501203024265699,0.97,0.001651,0.000653,0.108349,0.053,0.055,0.002651,0.001088,0.037037,1.608,1.583
2065,22.0,1.636271,1.701769,0.07019492368401345,0.97,0.001727,0.000695,0.119456,0.059,0.061,0.002826,0.001183,0.037037,1.596,1.573
2065,23.0,1.667533,1.734842,0.07537781712536988,0.97,0.001803,0.000738,0.130769,0.064,0.066,0.003007,0.00128,0.037037,1.581,1.56
2065,24.0,1.70249,1.769783,0.08056071056672637,0.97,0.00188,0.000783,0.142575,0.07,0.072,0.003201,0.001386,0.037037,1.571,1.549
2065,25.0,1.735271,1.805589,0.08574360400808281,0.97,0.001956,0.000829,0.154818,0.076,0.079,0.003394,0.001497,0.037037,1.562,1.54
2065,26.0,1.7658880000000001,1.839302,0.08665755813068793,0.97,0.002061,0.000888,0.159389,0.078,0.081,0.003639,0.001633,0.037037,1.553,1.529
2065,27.0,1.796227,1.873855,0.08757246727327495,0.97,0.002163,0.000949,0.164098,0.081,0.083,0.003885,0.001778,0.037037,1.543,1.522
2065,28.0,1.826294,1.905296,0.08848737641586193,0.97,0.002264,0.001011,0.168595,0.083,0.086,0.004135,0.001926,0.037037,1.537,1.514
2065,29.0,1.853194,1.935604,0.08940133053846706,0.97,0.002363,0.001074,0.173046,0.085,0.088,0.004379,0.002079,0.037037,1.532,1.508
2065,30.0,1.875968,1.962796,0.09031623968105404,0.97,0.00246,0.001139,0.177272,0.087,0.09,0.004615,0.002236,0.037037,1.526,1.499
2065,31.0,1.8984830000000001,1.992774,0.08210402285735324,0.97,0.002556,0.001207,0.163615,0.081,0.083,0.004853,0.002405,0.037037,1.518,1.497
2065,32.0,1.922665,2.014749,0.07389180603365246,0.97,0.002648,0.001276,0.148873,0.073,0.076,0.005091,0.002571,0.037037,1.515,1.494
2065,33.0,1.942773,2.033617,0.06567958920995169,0.97,0.002738,0.001346,0.133567,0.066,0.068,0.005319,0.002737,0.037037,1.514,1.489
2065,34.0,1.956911,2.053282,0.05746737238625089,0.97,0.002826,0.001418,0.117997,0.058,0.06,0.00553,0.002912,0.037037,1.507,1.483
2065,35.0,1.974658,2.0747299999999997,0.04925515556255009,0.97,0.002912,0.001493,0.102191,0.05,0.052,0.00575,0.003098,0.037037,1.509,1.481
2065,36.0,1.9836340000000001,2.0921089999999998,0.04165224148725272,0.97,0.00305,0.001598,0.087141,0.043,0.044,0.00605,0.003343,0.037037,1.503,1.481
2065,37.0,1.997999,2.102432,0.034049327411955384,0.97,0.003185,0.001707,0.071586,0.035,0.036,0.006364,0.003589,0.037037,1.503,1.476
2065,38.0,2.007335,2.1173659999999996,0.02644736835663983,0.97,0.003316,0.001818,0.055999,0.028,0.028,0.006656,0.003849,0.037037,1.5,1.474
2065,39.0,2.017336,2.130108,0.01884445428134247,0.97,0.003442,0.001932,0.040141,0.02,0.02,0.006944,0.004115,0.037037,1.5,1.473
2065,40.0,2.0233079999999997,2.1387329999999998,0.011241540206045121,0.97,0.003566,0.002049,0.024043,0.012,0.012,0.007215,0.004382,0.037037,1.496,1.472
2065,41.0,2.032771,2.147103,0.0091653267655607,0.97,0.003822,0.002197,0.019679,0.01,0.01,0.007769,0.004717,0.037037,1.497,1.471
2065,42.0,2.036113,2.1532199999999997,0.007088158305094458,0.97,0.004079,0.002344,0.015262,0.008,0.008,0.008305,0.005047,0.037037,1.496,1.467
2065,43.0,2.0398769999999997,2.162871,0.005010989844628216,0.97,0.004334,0.002491,0.010838,0.005,0.006,0.008841,0.005388,0.037037,1.495,1.468
2065,44.0,2.042918,2.167528,0.002934776404143799,0.97,0.00459,0.002638,0.006361,0.003,0.003,0.009377,0.005718,0.037037,1.445,1.5
2065,45.0,2.096828,2.106755,0.0008576079436775563,0.97,0.004843,0.002783,0.001807,0.001,0.001,0.010155,0.005863,0.0,1.45,1.446
2065,46.0,2.125079,2.142008,0.0006857043469493159,0.776,0.005279,0.003034,0.001469,0.001,0.001,0.011218,0.006499,0.0,1.422,1.421
2065,47.0,2.185309,2.203854,0.0005147557702028985,0.582,0.005716,0.003285,0.001134,0.0,0.001,0.012491,0.00724,0.0,1.417,1.414
2065,48.0,2.235712,2.257607,0.00034285217347465797,0.388,0.006149,0.003534,0.000774,0.0,0.001,0.013747,0.007978,0.0,1.408,1.406
2065,49.0,2.283304,2.308235,0.00017190359672824063,0.194,0.00658,0.003782,0.000397,0.0,0.0,0.015024,0.00873,0.0,1.422,1.417
2065,50.0,2.29415,2.325362,0.0,0.0,0.007013,0.00403,0.0,0.0,0.0,0.016089,0.009371,0.0,1.436,1.432
2065,51.0,2.277419,2.312894,0.0,0.0,0.007732,0.004444,0.0,0.0,0.0,0.017609,0.010279,0.0,1.426,1.419
2065,52.0,2.280117,2.324682,0.0,0.0,0.00845,0.004856,0.0,0.0,0.0,0.019267,0.011289,0.0,1.432,1.427
2065,53.0,2.271658,2.317921,0.0,0.0,0.009169,0.005269,0.0,0.0,0.0,0.020829,0.012213,0.0,1.422,1.413
2065,54.0,2.278991,2.335132,0.0,0.0,0.009887,0.005682,0.0,0.0,0.0,0.022532,0.013268,0.0,1.41,1.4
2065,55.0,2.302157,2.368294,0.0,0.0,0.01061,0.006098,0.0,0.0,0.0,0.024426,0.014442,0.0,1.41,1.398
2065,56.0,2.317034,2.393901,0.0,0.0,0.011634,0.006694,0.0,0.0,0.0,0.026956,0.016025,0.0,1.405,1.39
2065,57.0,2.333757,2.425665,0.0,0.0,0.012655,0.00729,0.0,0.0,0.0,0.029534,0.017683,0.0,1.428,1.415
2065,58.0,2.304904,2.40332,0.0,0.0,0.013678,0.007888,0.0,0.0,0.0,0.031526,0.018957,0.0,1.455,1.438
2065,59.0,2.241009,2.347783,0.0,0.0,0.014704,0.00849,0.0,0.0,0.0,0.032952,0.019933,0.0,1.444,1.426
2065,60.0,2.211608,2.32781,0.0,0.0,0.01573,0.009093,0.0,0.0,0.0,0.034789,0.021167,0.0,1.443,1.422
2065,61.0,2.191248,2.319163,0.0,0.0,0.016897,0.009881,0.0,0.0,0.0,0.037026,0.022916,0.0,1.468,1.442
2065,62.0,2.137728,2.278613,0.0,0.0,0.018051,0.010681,0.0,0.0,0.0,0.038588,0.024338,0.0,1.45,1.401
2065,63.0,2.125057,2.315196,0.0,0.0,0.019196,0.011495,0.0,0.0,0.0,0.040793,0.026613,0.0,1.409,1.364
2065,64.0,2.174876,2.402022,0.0,0.0,0.020326,0.012319,0.0,0.0,0.0,0.044207,0.029591,0.0,1.485,1.45
2065,65.0,2.094799,2.317216,0.0,0.0,0.021444,0.013156,0.0,0.0,0.0,0.044921,0.030485,0.0,1.515,1.471
2065,66.0,1.998665,2.224765,0.0,0.0,0.023427,0.014569,0.0,0.0,0.0,0.046823,0.032413,0.0,1.553,1.505
2065,67.0,1.885761,2.111693,0.0,0.0,0.025372,0.015997,0.0,0.0,0.0,0.047846,0.033781,0.0,1.563,1.508
2065,68.0,1.799022,2.03025,0.0,0.0,0.027291,0.01745,0.0,0.0,0.0,0.049097,0.035428,0.0,1.558,1.493
2065,69.0,1.746977,1.994245,0.0,0.0,0.029197,0.018935,0.0,0.0,0.0,0.051006,0.037761,0.0,1.577,1.5
2065,70.0,1.690609,1.958546,0.0,0.0,0.031068,0.020439,0.0,0.0,0.0,0.052524,0.040031,0.0,1.593,1.505
2065,71.0,1.636487,1.92547,0.0,0.0,0.034737,0.023189,0.0,0.0,0.0,0.056847,0.04465,0.0,1.598,1.501
2065,72.0,1.593012,1.903966,0.0,0.0,0.038336,0.025973,0.0,0.0,0.0,0.06107,0.049452,0.0,1.619,1.51
2065,73.0,1.540683,1.873337,0.0,0.0,0.041897,0.028815,0.0,0.0,0.0,0.06455,0.05398,0.0,1.623,1.508
2065,74.0,1.500281,1.84996,0.0,0.0,0.045452,0.03174,0.0,0.0,0.0,0.068191,0.058718,0.0,1.68,1.549
2065,75.0,1.420996,1.781209,0.0,0.0,0.048947,0.034714,0.0,0.0,0.0,0.069553,0.061833,0.0,1.756,1.604
2065,76.0,1.311313,1.673557,0.0,0.0,0.055164,0.039573,0.0,0.0,0.0,0.072337,0.066228,0.0,1.794,1.624
2065,77.0,1.217274,1.580653,0.0,0.0,0.061337,0.044512,0.0,0.0,0.0,0.074664,0.070358,0.0,1.848,1.657
2065,78.0,1.126085,1.488066,0.0,0.0,0.067467,0.049535,0.0,0.0,0.0,0.075974,0.073711,0.0,1.877,1.665
2065,79.0,1.056543,1.4205,0.0,0.0,0.073544,0.054639,0.0,0.0,0.0,0.077702,0.077615,0.0,1.981,1.734
2065,80.0,0.961575,1.319463,0.0,0.0,0.079561,0.05982,0.0,0.0,0.0,0.076504,0.07893,0.0,2.086,1.794
2065,81.0,0.865563,1.215494,0.0,0.0,0.090996,0.069251,0.0,0.0,0.0,0.078763,0.084174,0.0,2.144,1.806
2065,82.0,0.790785,1.141616,0.0,0.0,0.102362,0.078861,0.0,0.0,0.0,0.080946,0.090029,0.0,2.312,1.912
2065,83.0,0.695173,1.031591,0.0,0.0,0.113627,0.088633,0.0,0.0,0.0,0.07899,0.091433,0.0,2.437,1.974
2065,84.0,0.616544,0.938024,0.0,0.0,0.124745,0.098535,0.0,0.0,0.0,0.076911,0.092428,0.0,2.677,2.11
2065,85.0,0.528456,0.828091,0.0,0.0,0.135741,0.108593,0.0,0.0,0.0,0.071733,0.089925,0.0,3.049,2.322
2065,86.0,0.43326,0.701864,0.0,0.0,0.141294,0.114687,0.0,0.0,0.0,0.061217,0.080495,0.0,3.375,2.467
2065,87.0,0.364631,0.610795,0.0,0.0,0.146776,0.120903,0.0,0.0,0.0,0.053519,0.073847,0.0,3.853,2.718
2065,88.0,0.302209,0.520942,0.0,0.0,0.15209,0.127166,0.0,0.0,0.0,0.045963,0.066246,0.0,4.397,2.982
2065,89.0,0.25113,0.445144,0.0,0.0,0.157332,0.133558,0.0,0.0,0.0,0.039511,0.059453,0.0,4.922,3.224
2065,90.0,0.214183,0.38837,0.0,0.0,0.162431,0.140027,0.0,0.0,0.0,0.03479,0.054382,0.0,5.779,3.638
2065,91.0,0.175964,0.328236,0.0,0.0,0.196881,0.172099,0.0,0.0,0.0,0.034644,0.056489,0.0,6.472,3.907
2065,92.0,0.145938,0.28149,0.0,0.0,0.230781,0.204593,0.0,0.0,0.0,0.03368,0.057591,0.0,7.475,4.351
2065,93.0,0.117921,0.234251,0.0,0.0,0.264022,0.23743,0.0,0.0,0.0,0.031134,0.055618,0.0,8.845,4.944
2065,94.0,0.093022,0.19037,0.0,0.0,0.296526,0.270553,0.0,0.0,0.0,0.027583,0.051505,0.0,11.972,6.395
2065,95.0,0.064224,0.135787,0.0,0.0,0.071016,0.070816,0.0,0.0,0.0,0.004561,0.009616,0.0,17.057,8.591
2065,96.0,0.057962,0.122846,0.0,0.0,0.076445,0.076205,0.0,0.0,0.0,0.004431,0.009361,0.0,18.569,9.303
2065,97.0,0.05262,0.111497,0.0,0.0,0.08275,0.082501,0.0,0.0,0.0,0.004354,0.009199,0.0,19.652,9.798
2065,98.0,0.04913,0.104087,0.0,0.0,0.09024,0.089919,0.0,0.0,0.0,0.004433,0.009359,0.0,20.617,10.258
2065,99.0,0.046294,0.097954,0.0,0.0,0.099191,0.098793,0.0,0.0,0.0,0.004592,0.009677,0.0,21.459,10.633
2065,100.0,0.043922,0.09306,0.0,0.0,0.110113,0.109634,0.0,0.0,0.0,0.004836,0.010203,0.0,23.234,11.486
2065,101.0,0.039984,0.084733,0.0,0.0,0.123705,0.123134,0.0,0.0,0.0,0.004946,0.010434,0.0,25.758,12.709
2065,102.0,0.03538,0.074841,0.0,0.0,0.141206,0.14041,0.0,0.0,0.0,0.004996,0.010508,0.0,29.011,14.268
2065,103.0,0.030649,0.064755,0.0,0.0,0.164424,0.163363,0.0,0.0,0.0,0.005039,0.010579,0.0,32.947,16.124
2065,104.0,0.026138,0.055247,0.0,0.0,0.196779,0.195261,0.0,0.0,0.0,0.005143,0.010788,0.0,39.377,19.19
2065,105.0,0.020931,0.044253,0.0,0.0,0.244987,0.242613,0.0,0.0,0.0,0.005128,0.010736,0.0,49.076,23.752
2065,106.0,0.015707,0.033299,0.0,0.0,0.324394,0.320364,0.0,0.0,0.0,0.005095,0.010668,0.0,63.953,30.735
2065,107.0,0.01073,0.022849,0.0,0.0,0.48028,0.471375,0.0,0.0,0.0,0.005153,0.01077,0.0,95.604,45.458
2065,108.0,0.005494,0.011895,0.0,0.0,0.924113,0.891606,0.0,0.0,0.0,0.005077,0.010606,0.0,184.799,86.133
2065,109.0,0.000413,0.001273,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.000413,0.001273,0.0,2440.032,793.402
2066,0.0,1.372784,1.418378,0.0,0.0,0.003049,0.002541,0.0,0.0,0.0,0.004186,0.003604,0.0,1.716,1.697
2066,1.0,1.378544,1.421731,0.0,0.0,0.002531,0.001978,0.0,0.0,0.0,0.003489,0.002812,0.0,1.716,1.692
2066,2.0,1.382983,1.428856,0.0,0.0,0.001976,0.001453,0.0,0.0,0.0,0.002733,0.002076,0.0,1.712,1.692
2066,3.0,1.389173,1.433713,0.0,0.0,0.001388,0.000964,0.0,0.0,0.0,0.001928,0.001382,0.0,1.716,1.686
2066,4.0,1.390189,1.442249,0.0,0.0,0.000769,0.000506,0.0,0.0,0.0,0.001069,0.00073,0.0,1.707,1.688
2066,5.0,1.399007,1.446458,0.0,0.0,0.000122,7.7e-05,0.0,0.0,0.0,0.000171,0.000111,0.0,1.709,1.68
2066,6.0,1.40377,1.456264,0.0,0.0,0.00015,8.9e-05,0.0,0.0,0.0,0.000211,0.00013,0.0,1.705,1.683
2066,7.0,1.409482,1.45909,0.0,0.0,0.000177,0.000101,0.0,0.0,0.0,0.000249,0.000147,0.0,1.702,1.676
2066,8.0,1.415156,1.466873,0.0,0.0,0.000206,0.000112,0.0,0.0,0.0,0.000292,0.000164,0.0,1.701,1.678
2066,9.0,1.419799,1.469673,0.0,0.0,0.000235,0.000122,0.0,0.0,0.0,0.000334,0.000179,0.0,1.698,1.674
2066,10.0,1.424387,1.475436,0.00019081299236834714,0.97,0.000265,0.000132,0.000282,0.0,0.0,0.000377,0.000195,0.0,1.693,1.673
2066,11.0,1.431916,1.479193,0.00043791581748535684,0.97,0.000374,0.000182,0.000648,0.0,0.0,0.000536,0.000269,0.0,1.696,1.669
2066,12.0,1.433335,1.484863,0.0006850186426023666,0.97,0.000485,0.000229,0.001017,0.001,0.001,0.000695,0.00034,0.0,1.688,1.668
2066,13.0,1.440533,1.489458,0.0009330755326812175,0.97,0.000598,0.000275,0.00139,0.001,0.001,0.000861,0.00041,0.0,1.688,1.663
2066,14.0,1.444586,1.496963,0.001180178357798227,0.97,0.000712,0.000319,0.001767,0.001,0.001,0.001029,0.000478,0.0,1.683,1.66
2066,15.0,1.451419,1.503392,0.0014272811829152369,0.97,0.000827,0.000361,0.002146,0.001,0.001,0.0012,0.000543,0.0,1.676,1.653
2066,16.0,1.461032,1.513714,0.013096449731201514,0.97,0.000972,0.000414,0.019824,0.01,0.01,0.00142,0.000627,0.0,1.671,1.647
2066,17.0,1.471399,1.525934,0.024764664214525937,0.97,0.001118,0.000465,0.037789,0.019,0.019,0.001645,0.00071,0.0,1.666,1.644
2066,18.0,1.500048,1.554594,0.03643287869785036,0.97,0.001271,0.000517,0.056638,0.028,0.029,0.001907,0.000804,0.037037,1.655,1.629
2066,19.0,1.527433,1.58612,0.0481010931811748,0.97,0.001424,0.000566,0.076294,0.038,0.039,0.002175,0.000898,0.037037,1.641,1.616
2066,20.0,1.55649,1.617539,0.05977026172946107,0.97,0.001573,0.000612,0.096681,0.048,0.049,0.002448,0.00099,0.037037,1.627,1.602
2066,21.0,1.587204,1.651829,0.06494701821241433,0.97,0.001651,0.000653,0.107281,0.053,0.054,0.00262,0.001079,0.037037,1.611,1.591
2066,22.0,1.621645,1.684034,0.07012472876032944,0.97,0.001727,0.000695,0.118092,0.058,0.06,0.002801,0.00117,0.037037,1.602,1.577
2066,23.0,1.651963,1.719104,0.07530243930824451,0.97,0.001803,0.000738,0.129453,0.064,0.066,0.002978,0.001269,0.037037,1.59,1.567
2066,24.0,1.683044,1.75208,0.08048014985615964,0.97,0.00188,0.000783,0.141008,0.069,0.072,0.003164,0.001372,0.037037,1.576,1.555
2066,25.0,1.717807,1.786915,0.08565786040407473,0.97,0.001956,0.000829,0.153063,0.075,0.078,0.00336,0.001481,0.037037,1.566,1.543
